Molecular Weight,C,Compositions,dHex,Hex,HexNAc,NeuAc,GalNAcS,GalS,GlcNAcP,GlcNAcS,NeuGc,Kdn,Fuc,Xyl,NeuAcAc,Water,Adduct/Replacement,Adduct Amount,Peptide Sequence,Peptide Modification,Peptide Missed Cleavage Number,Number of Glycan Attachment to Peptide,Start AA,End AA
2077.7454981087,0,[0;5;4;1;0;0;0;0;0;0;1;0;0;1],0,5,4,1,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2158.7101377337,0,[0;5;3;1;0;0;0;1;0;0;1;0;0;1],0,5,3,1,0,0,0,1,0,0,1,0,0,1,/0,0,,,0,0,0,0
2305.8565051887003,0,[0;3;6;1;0;0;0;0;0;0;2;0;0;1],0,3,6,1,0,0,0,0,0,0,2,0,0,1,/0,0,,,0,0,0,0
2646.9774679237007,0,[0;6;6;0;0;0;0;0;0;0;3;0;0;1],0,6,6,0,0,0,0,0,0,0,3,0,0,1,/0,0,,,0,0,0,0
2030.7560031837,0,[0;4;6;0;0;0;0;0;0;0;1;0;0;1],0,4,6,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1566.5553931337,0,[0;4;3;1;0;0;0;0;0;0;0;0;0;1],0,4,3,1,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2296.8197853437,0,[0;6;5;1;0;0;0;0;0;0;0;0;0;1],0,6,5,1,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1519.5658982086995,0,[0;3;5;0;0;0;0;0;0;0;0;0;0;1],0,3,5,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2370.8565648137,0,[0;7;6;0;0;0;0;0;0;0;0;0;0;1],0,7,6,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1722.6452708136999,0,[0;3;6;0;0;0;0;0;0;0;0;0;0;1],0,3,6,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1827.6766305787,0,[0;4;5;0;0;0;0;0;0;0;1;0;0;1],0,4,5,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2274.8619248937,0,[0;3;8;0;0;0;0;0;0;0;1;0;0;1],0,3,8,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1989.7294540787,0,[0;5;5;0;0;0;0;0;0;0;1;0;0;1],0,5,5,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1827.6766305787,0,[0;4;5;0;0;0;0;0;0;0;1;0;0;1],0,4,5,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2151.7822775787,0,[0;6;5;0;0;0;0;0;0;0;1;0;0;1],0,6,5,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
3246.183616928701,0,[0;7;6;1;0;0;0;0;0;0;4;0;0;1],0,7,6,1,0,0,0,0,0,0,4,0,0,1,/0,0,,,0,0,0,0
1720.5918978936998,0,[0;8;2;0;0;0;0;0;0;0;0;0;0;1],0,8,2,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
3025.068527483701,0,[0;6;5;3;0;0;0;0;0;0;1;0;0;1],0,6,5,3,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2239.7983216087,0,[0;6;4;1;0;0;0;0;0;0;1;0;0;1],0,6,4,1,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2158.7101377337,0,[0;4;4;1;0;1;0;0;0;0;1;0;0;1],0,4,4,1,0,1,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1722.6452708136999,0,[0;3;6;0;0;0;0;0;0;0;0;0;0;1],0,3,6,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2206.7503683937,0,[0;11;2;0;0;0;0;0;0;0;0;0;0;1],0,11,2,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2449.8055543687,0,[0;5;3;2;0;0;0;1;0;0;1;0;0;1],0,5,3,2,0,0,0,1,0,0,1,0,0,1,/0,0,,,0,0,0,0
2313.8351010787,0,[0;7;5;0;0;0;0;0;0;0;1;0;0;1],0,7,5,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2281.8452718187,0,[0;5;5;0;0;0;0;0;0;0;3;0;0;1],0,5,5,0,0,0,0,0,0,0,3,0,0,1,/0,0,,,0,0,0,0
3025.068527483701,0,[0;6;5;3;0;0;0;0;0;0;1;0;0;1],0,6,5,3,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1802.6449961037,0,[0;6;4;0;0;0;0;0;0;0;0;0;0;1],0,6,4,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1948.7029049737,0,[0;6;4;0;0;0;0;0;0;0;1;0;0;1],0,6,4,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2135.7873629487,0,[0;5;5;0;0;0;0;0;0;0;2;0;0;1],0,5,5,0,0,0,0,0,0,0,2,0,0,1,/0,0,,,0,0,0,0
1275.4599764987,0,[0;4;3;0;0;0;0;0;0;0;0;0;0;1],0,4,3,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2955.088200293701,0,[0;7;6;0;0;0;0;0;0;0;4;0;0;1],0,7,6,0,0,0,0,0,0,0,4,0,0,1,/0,0,,,0,0,0,0
2955.0882002937005,0,[0;7;6;0;0;0;0;0;0;0;4;0;0;1],0,7,6,0,0,0,0,0,0,0,4,0,0,1,/0,0,,,0,0,0,0
2841.0201206837005,0,[0;9;6;0;0;0;0;0;0;0;1;0;0;1],0,9,6,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2955.088200293701,0,[0;7;6;0;0;0;0;0;0;0;4;0;0;1],0,7,6,0,0,0,0,0,0,0,4,0,0,1,/0,0,,,0,0,0,0
4290.534258038701,0,[0;7;9;4;0;0;0;0;0;0;1;0;0;1],0,7,9,4,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1234.4334273936995,0,[0;5;2;0;0;0;0;0;0;0;0;0;0;1],0,5,2,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1396.4862508936997,0,[0;6;2;0;0;0;0;0;0;0;0;0;0;1],0,6,2,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2206.7503683937,0,[0;11;2;0;0;0;0;0;0;0;0;0;0;1],0,11,2,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1275.4599764987,0,[0;4;3;0;0;0;0;0;0;0;0;0;0;1],0,4,3,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1316.4865256036999,0,[0;3;4;0;0;0;0;0;0;0;0;0;0;1],0,3,4,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
910.3277803936998,0,[0;3;2;0;0;0;0;0;0;0;0;0;0;1],0,3,2,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
3755.332919693701,0,[0;8;7;3;0;0;0;0;0;0;1;0;0;1],0,8,7,3,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
3390.2007235887013,0,[0;7;6;3;0;0;0;0;0;0;1;0;0;1],0,7,6,3,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2491.8828392087007,0,[0;9;5;0;0;0;0;0;0;0;0;0;0;1],0,9,5,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
3316.1639441187012,0,[0;6;5;4;0;0;0;0;0;0;1;0;0;1],0,6,5,4,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2320.7629612337,0,[0;6;3;1;0;0;0;1;0;0;1;0;0;1],0,6,3,1,0,0,0,1,0,0,1,0,0,1,/0,0,,,0,0,0,0
3025.068527483701,0,[0;6;5;3;0;0;0;0;0;0;1;0;0;1],0,6,5,3,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
3025.068527483701,0,[0;6;5;3;0;0;0;0;0;0;1;0;0;1],0,6,5,3,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
4046.4283363287013,0,[0;8;7;4;0;0;0;0;0;0;1;0;0;1],0,8,7,4,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
4046.4283363287013,0,[0;8;7;4;0;0;0;0;0;0;1;0;0;1],0,8,7,4,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
4411.560532433701,0,[0;9;8;4;0;0;0;0;0;0;1;0;0;1],0,9,8,4,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
3681.296140223701,0,[0;7;6;4;0;0;0;0;0;0;1;0;0;1],0,7,6,4,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2222.7830058737,0,[0;5;4;2;0;0;0;0;0;0;0;0;0;1],0,5,4,2,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1728.6082166336996,0,[0;5;3;1;0;0;0;0;0;0;0;0;0;1],0,5,3,1,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2044.6975448936996,0,[0;10;2;0;0;0;0;0;0;0;0;0;0;1],0,10,2,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1769.6347657387,0,[0;4;4;1;0;0;0;0;0;0;0;0;0;1],0,4,4,1,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2879.0106186137004,0,[0;6;5;3;0;0;0;0;0;0;0;0;0;1],0,6,5,3,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
3228.147900088701,0,[0;6;6;3;0;0;0;0;0;0;1;0;0;1],0,6,6,3,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
3884.375512828701,0,[0;7;7;4;0;0;0;0;0;0;1;0;0;1],0,7,7,4,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2368.8409147437,0,[0;5;4;2;0;0;0;0;0;0;1;0;0;1],0,5,4,2,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2134.7669618437,0,[0;5;5;1;0;0;0;0;0;0;0;0;0;1],0,5,5,1,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
4411.560532433701,0,[0;9;8;4;0;0;0;0;0;0;1;0;0;1],0,9,8,4,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1640.5921726037,0,[0;5;4;0;0;0;0;0;0;0;0;0;0;1],0,5,4,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2516.9144736836997,0,[0;7;6;0;0;0;0;0;0;0;1;0;0;1],0,7,6,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1275.4599764987,0,[0;4;3;0;0;0;0;0;0;0;0;0;0;1],0,4,3,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1931.6875892387,0,[0;5;4;1;0;0;0;0;0;0;0;0;0;1],0,5,4,1,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1478.5393491036996,0,[0;4;4;0;0;0;0;0;0;0;0;0;0;1],0,4,4,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2222.7830058737,0,[0;5;4;2;0;0;0;0;0;0;0;0;0;1],0,5,4,2,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2804.9738391437004,0,[0;5;4;4;0;0;0;0;0;0;0;0;0;1],0,5,4,4,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1868.7031796837,0,[0;3;6;0;0;0;0;0;0;0;1;0;0;1],0,3,6,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2766.9833412137004,0,[0;8;5;1;0;0;0;0;0;0;1;0;0;1],0,8,5,1,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
3294.1683608187013,0,[0;10;6;1;0;0;0;0;0;0;1;0;0;1],0,10,6,1,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2879.0106186137004,0,[0;6;5;3;0;0;0;0;0;0;0;0;0;1],0,6,5,3,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1218.4385127636995,0,[0;4;2;0;0;0;0;0;0;0;1;0;0;1],0,4,2,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2719.9938462887008,0,[0;7;7;0;0;0;0;0;0;0;1;0;0;1],0,7,7,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
4046.4283363287013,0,[0;8;7;4;0;0;0;0;0;0;1;0;0;1],0,8,7,4,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1786.6500814736999,0,[0;5;4;0;0;0;0;0;0;0;1;0;0;1],0,5,4,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1925.7246434187,0,[0;3;7;0;0;0;0;0;0;0;0;0;0;1],0,3,7,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2882.0466697887005,0,[0;8;7;0;0;0;0;0;0;0;1;0;0;1],0,8,7,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
4776.692728538701,0,[0;10;9;4;0;0;0;0;0;0;1;0;0;1],0,10,9,4,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2587.9152019786998,0,[0;6;5;2;0;0;0;0;0;0;0;0;0;1],0,6,5,2,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1915.6926746087,0,[0;4;4;1;0;0;0;0;0;0;1;0;0;1],0,4,4,1,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2425.8623784787,0,[0;5;5;2;0;0;0;0;0;0;0;0;0;1],0,5,5,2,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1558.5390743936996,0,[0;7;2;0;0;0;0;0;0;0;0;0;0;1],0,7,2,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2879.0106186137004,0,[0;6;5;3;0;0;0;0;0;0;0;0;0;1],0,6,5,3,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1396.4862508936997,0,[0;6;2;0;0;0;0;0;0;0;0;0;0;1],0,6,2,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1932.7079903437,0,[0;5;4;0;0;0;0;0;0;0;2;0;0;1],0,5,4,0,0,0,0,0,0,0,2,0,0,1,/0,0,,,0,0,0,0
2255.7932362387,0,[0;6;4;0;0;0;0;0;1;0;1;0;0;1],0,6,4,0,0,0,0,0,1,0,1,0,0,1,/0,0,,,0,0,0,0
1234.4334273936995,0,[0;5;2;0;0;0;0;0;0;0;0;0;0;1],0,5,2,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1072.3806038936998,0,[0;4;2;0;0;0;0;0;0;0;0;0;0;1],0,4,2,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
910.3277803936998,0,[0;3;2;0;0;0;0;0;0;0;0;0;0;1],0,3,2,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1072.3806038936998,0,[0;4;2;0;0;0;0;0;0;0;0;0;0;1],0,4,2,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1558.5390743936996,0,[0;7;2;0;0;0;0;0;0;0;0;0;0;1],0,7,2,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1396.4862508936997,0,[0;6;2;0;0;0;0;0;0;0;0;0;0;1],0,6,2,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
3571.284512893701,0,[0;11;8;0;0;0;0;0;0;0;1;0;0;1],0,11,8,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1462.5444344737002,0,[0;3;4;0;0;0;0;0;0;0;1;0;0;1],0,3,4,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
3390.2007235887013,0,[0;7;6;3;0;0;0;0;0;0;1;0;0;1],0,7,6,3,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2475.8879245786998,0,[0;8;5;0;0;0;0;0;0;0;1;0;0;1],0,8,5,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2879.0106186137004,0,[0;6;5;3;0;0;0;0;0;0;0;0;0;1],0,6,5,3,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1396.4862508936997,0,[0;6;2;0;0;0;0;0;0;0;0;0;0;1],0,6,2,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2662.9723825537008,0,[0;7;6;0;0;0;0;0;0;0;2;0;0;1],0,7,6,0,0,0,0,0,0,0,2,0,0,1,/0,0,,,0,0,0,0
1566.5553931337,0,[0;4;3;1;0;0;0;0;0;0;0;0;0;1],0,4,3,1,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1072.3806038936998,0,[0;4;2;0;0;0;0;0;0;0;0;0;0;1],0,4,2,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2368.8409147437,0,[0;5;4;2;0;0;0;0;0;0;1;0;0;1],0,5,4,2,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2078.7658992137,0,[0;5;4;0;0;0;0;0;0;0;3;0;0;1],0,5,4,0,0,0,0,0,0,0,3,0,0,1,/0,0,,,0,0,0,0
2733.9731108487003,0,[0;6;5;2;0;0;0;0;0;0;1;0;0;1],0,6,5,2,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2222.7830058737,0,[0;5;4;2;0;0;0;0;0;0;0;0;0;1],0,5,4,2,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
3390.2007235887013,0,[0;7;6;3;0;0;0;0;0;0;1;0;0;1],0,7,6,3,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2338.8667355537004,0,[0;5;6;0;0;0;0;0;0;0;2;0;0;1],0,5,6,0,0,0,0,0,0,0,2,0,0,1,/0,0,,,0,0,0,0
2044.6975448936996,0,[0;10;2;0;0;0;0;0;0;0;0;0;0;1],0,10,2,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1915.6926746087,0,[0;4;4;1;0;0;0;0;0;0;1;0;0;1],0,4,4,1,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1989.7294540787,0,[0;5;5;0;0;0;0;0;0;0;1;0;0;1],0,5,5,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1397.4511652287,0,[0;3;3;0;1;0;0;0;0;0;0;0;0;1],0,3,3,0,1,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1681.6187217086997,0,[0;4;5;0;0;0;0;0;0;0;0;0;0;1],0,4,5,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1558.5390743936996,0,[0;7;2;0;0;0;0;0;0;0;0;0;0;1],0,7,2,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
3681.296140223701,0,[0;7;6;4;0;0;0;0;0;0;1;0;0;1],0,7,6,4,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
3681.296140223701,0,[0;7;6;4;0;0;0;0;0;0;1;0;0;1],0,7,6,4,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
3681.296140223701,0,[0;7;6;4;0;0;0;0;0;0;1;0;0;1],0,7,6,4,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
3681.296140223701,0,[0;7;6;4;0;0;0;0;0;0;1;0;0;1],0,7,6,4,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
3681.296140223701,0,[0;7;6;4;0;0;0;0;0;0;1;0;0;1],0,7,6,4,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
3681.296140223701,0,[0;7;6;4;0;0;0;0;0;0;1;0;0;1],0,7,6,4,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
3681.296140223701,0,[0;7;6;4;0;0;0;0;0;0;1;0;0;1],0,7,6,4,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
3681.296140223701,0,[0;7;6;4;0;0;0;0;0;0;1;0;0;1],0,7,6,4,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
3681.296140223701,0,[0;7;6;4;0;0;0;0;0;0;1;0;0;1],0,7,6,4,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
3681.296140223701,0,[0;7;6;4;0;0;0;0;0;0;1;0;0;1],0,7,6,4,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
3423.2109539537014,0,[0;9;6;2;0;0;0;0;0;0;1;0;0;1],0,9,6,2,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
3294.1683608187013,0,[0;10;6;1;0;0;0;0;0;0;1;0;0;1],0,10,6,1,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2896.0259343487005,0,[0;7;5;2;0;0;0;0;0;0;1;0;0;1],0,7,5,2,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2804.9738391437004,0,[0;5;4;4;0;0;0;0;0;0;0;0;0;1],0,5,4,4,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1932.7079903437,0,[0;5;4;0;0;0;0;0;0;0;2;0;0;1],0,5,4,0,0,0,0,0,0,0,2,0,0,1,/0,0,,,0,0,0,0
1786.6500814736996,0,[0;5;4;0;0;0;0;0;0;0;1;0;0;1],0,5,4,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1827.6766305787,0,[0;4;5;0;0;0;0;0;0;0;1;0;0;1],0,4,5,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
3057.0583567436997,0,[0;6;5;1;0;0;0;0;2;0;1;0;0;1],0,6,5,1,0,0,0,0,2,0,1,0,0,1,/0,0,,,0,0,0,0
3073.053271373701,0,[0;6;5;0;0;0;0;0;3;0;1;0;0;1],0,6,5,0,0,0,0,0,3,0,1,0,0,1,/0,0,,,0,0,0,0
2336.7578758637,0,[0;6;3;0;0;0;0;1;1;0;1;0;0;1],0,6,3,0,0,0,0,1,1,0,1,0,0,1,/0,0,,,0,0,0,0
3745.275798743701,0,[0;7;6;0;0;0;0;0;4;0;1;0;0;1],0,7,6,0,0,0,0,0,4,0,1,0,0,1,/0,0,,,0,0,0,0
2465.8004689987,0,[0;5;3;1;0;0;0;1;1;0;1;0;0;1],0,5,3,1,0,0,0,1,1,0,1,0,0,1,/0,0,,,0,0,0,0
2481.7953836287,0,[0;5;3;0;0;0;0;1;2;0;1;0;0;1],0,5,3,0,0,0,0,1,2,0,1,0,0,1,/0,0,,,0,0,0,0
1567.5757942387,0,[0;4;3;0;0;0;0;0;0;0;2;0;0;1],0,4,3,0,0,0,0,0,0,0,2,0,0,1,/0,0,,,0,0,0,0
2223.8034069787004,0,[0;5;4;1;0;0;0;0;0;0;2;0;0;1],0,5,4,1,0,0,0,0,0,0,2,0,0,1,/0,0,,,0,0,0,0
2516.9144736836997,0,[0;7;6;0;0;0;0;0;0;0;1;0;0;1],0,7,6,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2733.9731108487003,0,[0;6;5;2;0;0;0;0;0;0;1;0;0;1],0,6,5,2,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2151.7822775787004,0,[0;6;5;0;0;0;0;0;0;0;1;0;0;1],0,6,5,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2516.914473683701,0,[0;7;6;0;0;0;0;0;0;0;1;0;0;1],0,7,6,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2516.914473683701,0,[0;7;6;0;0;0;0;0;0;0;1;0;0;1],0,7,6,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
3101.146109163701,0,[0;7;6;0;0;0;0;0;0;0;5;0;0;1],0,7,6,0,0,0,0,0,0,0,5,0,0,1,/0,0,,,0,0,0,0
1234.4334273936995,0,[0;5;2;0;0;0;0;0;0;0;0;0;0;1],0,5,2,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2733.9731108487003,0,[0;6;5;2;0;0;0;0;0;0;1;0;0;1],0,6,5,2,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1624.5972579737,0,[0;4;4;0;0;0;0;0;0;0;1;0;0;1],0,4,4,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1599.5656234986996,0,[0;6;3;0;0;0;0;0;0;0;0;0;0;1],0,6,3,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1421.5178853686996,0,[0;4;3;0;0;0;0;0;0;0;1;0;0;1],0,4,3,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1437.5127999986996,0,[0;5;3;0;0;0;0;0;0;0;0;0;0;1],0,5,3,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2151.7822775787,0,[0;6;5;0;0;0;0;0;0;0;1;0;0;1],0,6,5,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2151.7822775787,0,[0;6;5;0;0;0;0;0;0;0;1;0;0;1],0,6,5,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2005.7243687087,0,[0;6;5;0;0;0;0;0;0;0;0;0;0;1],0,6,5,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2516.9144736836997,0,[0;7;6;0;0;0;0;0;0;0;1;0;0;1],0,7,6,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
1519.5658982087002,0,[0;3;5;0;0;0;0;0;0;0;0;0;0;1],0,3,5,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
1786.6500814736999,0,[0;5;4;0;0;0;0;0;0;0;1;0;0;1],0,5,4,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2151.7822775787,0,[0;6;5;0;0;0;0;0;0;0;1;0;0;1],0,6,5,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
4153.475346163701,0,[0;11;8;2;0;0;0;0;0;0;1;0;0;1],0,11,8,2,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2005.7243687087,0,[0;6;5;0;0;0;0;0;0;0;0;0;0;1],0,6,5,0,0,0,0,0,0,0,0,0,0,1,/0,0,,,0,0,0,0
2516.9144736836997,0,[0;7;6;0;0;0;0;0;0;0;1;0;0;1],0,7,6,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2516.914473683701,0,[0;7;6;0;0;0;0;0;0;0;1;0;0;1],0,7,6,0,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
3722.322689328701,0,[0;6;7;4;0;0;0;0;0;0;1;0;0;1],0,6,7,4,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
3755.332919693701,0,[0;8;7;3;0;0;0;0;0;0;1;0;0;1],0,8,7,3,0,0,0,0,0,0,1,0,0,1,/0,0,,,0,0,0,0
2160.8189974237,0,[0;3;6;0;0;0;0;0;0;0;3;0;0;1],0,3,6,0,0,0,0,0,0,0,3,0,0,1,/0,0,,,0,0,0,0
2305.8565051887003,0,[0;3;6;1;0;0;0;0;0;0;2;0;0;1],0,3,6,1,0,0,0,0,0,0,2,0,0,1,/0,0,,,0,0,0,0
